t_sec,pitch_deg,pitch_rate_dps,raw_acc_pitch_deg,fused_pitch_deg,gyro_pitch_rate_dps,filtered_pitch_rate_dps,u_sps,pitch_sp_deg,rate_setpoint_dps,rate_error_dps,target_velocity_sps,vel_error,measured_vel_sps,left_applied_sps,right_applied_sps,motor_update_dt_ms,motor_feedback_age_ms,left_actual_steps,right_actual_steps,controller_saturation_flags,controller_fault_flags
10.122494,-0.48324193031771084,12.819593732526169,-8.547079839245843,-0.48324193031771084,13.142473360708061,12.81959373252617,70.12185454368591,-0.13513986705882994,6.541959338117123,-6.277634394409047,0.0,-33.784966764707484,-14.570236598530407,0.0,0.0,2.5,2.5,2440,2440,0,0
10.132494,-0.36580636300783376,9.410243288240787,2.6879660033464865,-0.36580636300783376,7.804984179594934,9.410243288240787,-5.684051662683487,0.07246745072376866,9.919105962424672,0.5088626741838848,0.0,18.116862680942166,-3.766125738919186,-0.0,-0.0,2.5,2.5,2440,2440,0,0
10.142496,-0.33031421953126894,-0.399803776064811,0.8922922586035976,-0.33031421953126894,-0.9449980845249472,-0.399803776064811,-131.5575122833252,0.07246745072376866,11.377837711157257,11.777641487222068,0.0,18.116862680942166,-10.523198692234239,-0.0,-0.0,2.499,0.002,2440,2440,0,0
10.152496,-0.3179785370064148,5.465346971270086,9.16278999123246,-0.3179785370064148,6.798736219221147,5.465346971270086,-57.71927237510681,0.11055653691232023,10.632645326907058,5.167298355636974,0.0,27.639134228080056,-46.29459968262307,-0.0,-0.0,2.499,0.002,2439,2439,0,0
10.162496,-0.23555662013524295,11.010043257383376,2.5985545557853174,-0.23555662013524298,10.762478184867453,11.010043257383378,45.47781050205231,0.11055653691232023,6.938657582985925,-4.071385674397453,0.0,27.639134228080056,-69.04142054702622,0.0,0.0,2.499,2.499,2438,2438,0,0
10.172497,-0.1366223334200553,3.807613185845155,-1.1344917299566208,-0.1366223334200553,2.21374551282233,3.807613185845155,-52.199721336364746,0.20025905460380766,8.480775568206875,4.67316238236172,0.0,50.06476365095192,-44.58760382526912,-0.0,-0.0,2.5,2.5,2438,2438,0,0
10.182497,-0.14553796866569774,-3.383696894034526,0.5258143979138715,-0.14553796866569774,-3.543742816968552,-3.3836968940345256,-155.39783239364624,0.20025905460380766,10.528240875054781,13.911937769089306,0.0,50.06476365095192,-38.687203749919426,-200.0,-200.0,2.502,0.0,2438,2438,0,0
10.192496,-0.1477874043096693,6.347804427014773,11.2916937560717,-0.1477874043096693,10.17622937317142,6.347804427014773,-20.223979651927948,0.20025905460380766,8.158349742823662,1.8105453158088887,0.0,50.06476365095192,-57.94608012189982,-200.0,-200.0,2.5,4.999,2437,2437,0,0
10.202496,-0.07181685318557239,4.390018279240546,4.218296661116465,-0.07181685318557239,2.9662439875366395,4.390018279240546,-33.65899622440338,0.23178432048759928,7.403328293038669,3.0133100137981232,0.0,57.94608012189982,-68.16530446068789,-0.0,-0.0,2.499,0.0,2436,2436,0,0
10.212495,-0.07229194895808219,-3.437702903986996,3.187929519258835,-0.07229194895808219,-3.7887423203639083,-3.4377029039869966,-143.10320615768433,0.23178432048759928,9.373561270475829,12.811264174462826,0.0,57.94608012189982,-60.35066950742007,-0.0,-0.0,2.499,4.999,2436,2436,0,0
10.222496,-0.10554230306238291,-0.3870404965783307,-14.312798922044916,-0.1055423030623829,1.1637476411279442,-0.3870404965783306,-113.91565799713135,0.2414026780296803,9.811219594722353,10.198260091300682,0.0,60.35066950742007,-49.42065536184086,-200.0,-200.0,2.5,0.0,2435,2435,0,0
10.232498,-0.05853810400637614,7.631359552667868,8.176227768493677,-0.058538104006376136,7.078735651672983,7.631359552667867,12.743496894836426,0.2414026780296803,6.490502008842614,-1.1408575438252533,0.0,60.35066950742007,-88.39425204832757,0.0,0.0,2.5010000000000003,2.501,2433,2433,0,0
